employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted
23062,Sales & Marketing,Nagpur,Bachelor's,m,sourcing,1,30,,1,0,52.0,0
49905,Analytics,Chennai,Master's & above,m,other,2,42,3.0,5,0,84.0,0
40827,Analytics,Gurgaon,Bachelor's,m,sourcing,1,28,,1,0,83.0,0
19635,Operations,Hubli,Master's & above,f,sourcing,1,32,3.0,8,0,58.0,0
34179,Operations,Hyderabad,Bachelor's,m,sourcing,1,43,5.0,6,0,60.0,0
58260,Analytics,Shillong,Bachelor's,m,other,1,26,,1,0,86.0,0
44209,Technology,Patna,,m,sourcing,1,27,,1,0,78.0,0
70326,Sales & Marketing,Nagpur,Master's & above,m,other,1,36,2.0,4,0,49.0,0
13499,Finance,Delhi,Bachelor's,f,other,2,29,2.0,9,0,,0
63076,Procurement,Hyderabad,Bachelor's,f,sourcing,1,26,,1,0,70.0,0
34942,Technology,Delhi,Below Secondary,m,sourcing,1,25,3.0,2,0,77.0,0
63916,Procurement,Kochi,Bachelor's,m,other,1,45,4.0,7,1,70.0,0
54221,Analytics,Kochi,Bachelor's,m,sourcing,2,35,3.0,3,0,85.0,0
54656,Technology,Bhubaneswar,Bachelor's,f,sourcing,1,29,1.0,3,0,81.0,0
9900,Sales & Marketing,Patna,Bachelor's,m,other,1,30,4.0,3,0,51.0,0
96,Sales & Marketing,Indore,Bachelor's,m,sourcing,1,38,3.0,10,0,52.0,0
13692,HR,Lucknow,Master's & above,f,other,1,39,3.0,7,0,46.0,0
34537,Operations,Patna,Bachelor's,f,other,1,47,3.0,17,0,,0
43360,Procurement,Visakhapatnam,Bachelor's,f,sourcing,1,36,5.0,3,0,71.0,1
67873,Sales & Marketing,Bangalore,,f,other,1,26,3.0,2,0,50.0,0
15918,Technology,Bangalore,Bachelor's,f,sourcing,3,29,5.0,2,0,81.0,0
35422,Technology,Delhi,Bachelor's,m,other,1,49,3.0,23,0,77.0,0
65680,Technology,Pune,Bachelor's,m,other,1,38,3.0,11,0,81.0,0
24741,Operations,Pondicherry,Master's & above,f,sourcing,1,33,5.0,10,0,75.0,1
47879,Operations,Mumbai,Bachelor's,f,sourcing,1,27,,1,0,,0
13228,Analytics,Hyderabad,Bachelor's,f,other,2,26,5.0,2,0,87.0,0
19678,Finance,Bangalore,Bachelor's,m,sourcing,1,27,3.0,3,0,58.0,0
26117,Operations,Hyderabad,Bachelor's,m,sourcing,3,22,3.0,1,0,60.0,0
5735,Technology,Hyderabad,Master's & above,m,sourcing,1,42,3.0,6,0,79.0,0
5981,Operations,Delhi,Master's & above,m,referred,1,39,5.0,4,0,59.0,0
39047,Operations,Kochi,Bachelor's,m,other,1,50,5.0,9,0,,0
29046,Technology,Bangalore,Bachelor's,f,other,3,31,3.0,5,0,82.0,0
28188,Sales & Marketing,Kolkata,,m,other,1,27,5.0,4,0,51.0,0
51542,HR,Delhi,Master's & above,f,other,1,60,3.0,32,0,48.0,0
26808,Sales & Marketing,Dehradun,Bachelor's,m,other,1,32,5.0,5,0,51.0,0
51268,Technology,Amritsar,Bachelor's,f,other,1,37,3.0,10,0,83.0,0
12163,Sales & Marketing,Chandigarh,Master's & above,m,sourcing,1,31,1.0,3,1,46.0,0
21550,Sales & Marketing,Delhi,,m,sourcing,1,25,,1,0,50.0,0
14735,Finance,Delhi,Bachelor's,m,other,1,36,4.0,5,0,58.0,0
2390,Sales & Marketing,Chandigarh,Bachelor's,m,other,1,22,3.0,2,0,53.0,0
36975,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,2,33,5.0,5,0,52.0,0
38358,Operations,Chennai,Master's & above,m,other,1,45,3.0,4,0,59.0,1
64762,R&D,Bangalore,Master's & above,m,sourcing,1,35,3.0,4,0,83.0,0
41018,Sales & Marketing,Shimla,Bachelor's,m,other,1,40,2.0,4,0,51.0,0
988,Sales & Marketing,Nagpur,,m,other,1,28,3.0,4,0,49.0,0
64512,Analytics,Coimbatore,Bachelor's,m,other,1,30,3.0,4,0,81.0,0
26810,Technology,Delhi,Bachelor's,m,other,2,44,3.0,3,0,79.0,0
29637,Sales & Marketing,Delhi,,m,other,1,35,5.0,9,0,51.0,0
31476,Finance,Hyderabad,Bachelor's,m,other,2,33,3.0,4,0,60.0,0
26192,Operations,Kochi,Bachelor's,f,other,1,35,4.0,9,0,57.0,0
72902,Technology,Mumbai,Bachelor's,m,sourcing,1,48,1.0,18,0,80.0,0
64218,Sales & Marketing,Noida,Master's & above,m,other,1,34,2.0,4,0,52.0,0
18677,Procurement,Jaipur,Master's & above,m,other,2,34,1.0,8,0,70.0,0
65017,Sales & Marketing,Shimla,Bachelor's,m,sourcing,1,35,2.0,8,0,50.0,0
43630,Operations,Delhi,Bachelor's,m,other,2,56,5.0,22,0,55.0,0
42968,Technology,Chandigarh,Master's & above,m,other,1,48,1.0,17,0,80.0,0
42284,Finance,Bangalore,Master's & above,m,sourcing,1,36,4.0,2,0,,0
72753,Operations,Jamshedpur,Bachelor's,f,sourcing,1,29,3.0,3,0,59.0,0
23467,Finance,Delhi,Bachelor's,m,sourcing,2,35,1.0,7,0,62.0,0
44495,Sales & Marketing,Delhi,,m,sourcing,1,32,1.0,5,0,49.0,0
30055,Sales & Marketing,Dehradun,Bachelor's,f,other,1,30,,1,0,56.0,0
51661,Sales & Marketing,Patna,Bachelor's,f,sourcing,1,27,,1,0,46.0,0
2608,Procurement,Mumbai,Bachelor's,m,sourcing,1,30,4.0,4,0,73.0,0
21437,Operations,Delhi,Master's & above,m,sourcing,2,34,3.0,8,0,,0
8022,Legal,Indore,Bachelor's,m,other,1,33,3.0,1,0,59.0,0
2632,Analytics,Delhi,Bachelor's,m,other,3,29,,1,0,87.0,0
71096,Procurement,Delhi,Bachelor's,m,sourcing,1,45,3.0,12,0,73.0,0
53641,Sales & Marketing,Hyderabad,Master's & above,m,other,1,30,5.0,2,0,50.0,0
41406,Sales & Marketing,Bangalore,,m,sourcing,1,29,1.0,6,0,47.0,0
42434,Sales & Marketing,Lucknow,Bachelor's,m,other,1,26,1.0,2,0,51.0,0
7489,Technology,Delhi,Master's & above,f,other,1,59,2.0,5,0,82.0,0
62764,Sales & Marketing,Delhi,Bachelor's,m,other,1,28,5.0,2,0,67.0,1
11020,Sales & Marketing,Jamshedpur,Bachelor's,m,sourcing,1,26,5.0,3,0,48.0,0
67085,Sales & Marketing,Coimbatore,,m,other,1,24,,1,0,54.0,0
37069,Finance,Patna,Bachelor's,m,sourcing,2,28,3.0,4,0,62.0,0
73540,Sales & Marketing,Ahmedabad,Bachelor's,m,other,1,30,,1,0,46.0,0
694,Analytics,Hyderabad,Master's & above,m,sourcing,1,35,1.0,3,0,86.0,0
43810,Operations,Delhi,Bachelor's,m,sourcing,1,59,3.0,17,0,,0
26448,Finance,Delhi,Bachelor's,m,other,1,35,4.0,9,0,57.0,0
61970,Sales & Marketing,Chennai,Bachelor's,m,sourcing,1,35,3.0,5,0,47.0,0
56787,Sales & Marketing,Delhi,Master's & above,f,sourcing,1,45,3.0,11,0,43.0,0
32022,Operations,Indore,Bachelor's,m,other,1,31,4.0,4,0,60.0,0
48180,Procurement,Kochi,Bachelor's,f,other,1,42,5.0,7,0,74.0,0
72047,Sales & Marketing,Coimbatore,Bachelor's,m,sourcing,1,45,3.0,7,0,48.0,0
55694,Sales & Marketing,Bhubaneswar,Bachelor's,f,other,4,33,3.0,8,0,48.0,0
18735,Analytics,Delhi,Bachelor's,m,sourcing,2,30,4.0,10,0,86.0,0
2308,Sales & Marketing,Delhi,Bachelor's,m,sourcing,2,36,3.0,5,0,50.0,0
15545,Operations,Pune,Master's & above,m,other,1,35,5.0,10,0,,0
31559,Procurement,Kochi,Bachelor's,m,other,1,27,4.0,3,0,68.0,0
75237,Legal,Lucknow,Bachelor's,m,sourcing,1,33,5.0,3,0,63.0,0
12367,Procurement,Bangalore,Bachelor's,m,other,1,30,4.0,3,0,64.0,0
57295,Analytics,Patna,Bachelor's,m,other,3,31,5.0,6,0,85.0,0
50656,Sales & Marketing,Delhi,,f,other,1,23,2.0,2,0,50.0,0
24463,Operations,Kochi,Bachelor's,m,sourcing,1,40,5.0,2,0,,0
4462,Sales & Marketing,Delhi,Master's & above,m,other,1,45,4.0,4,0,52.0,0
28236,Sales & Marketing,Bangalore,Bachelor's,f,sourcing,1,60,3.0,9,0,50.0,0
20848,Finance,Delhi,Master's & above,f,other,1,44,3.0,12,0,60.0,0
59394,Analytics,Delhi,,m,other,2,24,2.0,3,0,88.0,0
36671,Technology,Lucknow,Bachelor's,f,sourcing,1,25,3.0,2,0,79.0,0
29814,Operations,Chandigarh,Bachelor's,f,other,1,42,3.0,13,0,64.0,0
18579,Sales & Marketing,Jaipur,Bachelor's,m,sourcing,1,26,3.0,3,0,48.0,0
46752,Sales & Marketing,Nagpur,Bachelor's,m,other,1,23,,1,0,48.0,0
61726,Operations,Hyderabad,Bachelor's,m,other,1,26,,1,0,63.0,0
34194,Analytics,Nagpur,Bachelor's,m,other,1,29,4.0,9,0,86.0,0
30956,Procurement,Chandigarh,Bachelor's,m,other,2,32,2.0,8,0,71.0,0
50989,Sales & Marketing,Mumbai,Bachelor's,m,other,1,38,5.0,4,0,49.0,0
37714,Sales & Marketing,Noida,Master's & above,m,sourcing,1,31,5.0,5,0,47.0,0
55276,Sales & Marketing,Noida,Bachelor's,m,sourcing,1,39,1.0,11,0,48.0,0
55472,Analytics,Surat,Bachelor's,m,sourcing,1,28,3.0,5,0,82.0,0
46826,Procurement,Bangalore,Master's & above,f,sourcing,1,51,4.0,8,0,70.0,1
42585,Procurement,Hyderabad,Bachelor's,f,other,1,28,3.0,5,0,66.0,0
48814,Sales & Marketing,Dehradun,Bachelor's,m,other,2,30,5.0,8,0,47.0,1
55828,Sales & Marketing,Coimbatore,,m,sourcing,1,40,3.0,5,0,48.0,0
38109,Technology,Bangalore,Bachelor's,m,other,1,33,3.0,9,0,82.0,0
53002,Procurement,Bangalore,Master's & above,f,other,1,54,3.0,8,0,68.0,0
77347,Procurement,Mumbai,Master's & above,m,other,1,56,3.0,14,0,73.0,0
77818,Technology,Bangalore,Master's & above,f,other,3,40,3.0,6,0,77.0,0
71522,Procurement,Kochi,Master's & above,m,sourcing,1,36,5.0,4,0,74.0,0
20418,R&D,Hyderabad,Bachelor's,m,other,1,31,5.0,3,0,82.0,1
24173,Sales & Marketing,Ahmedabad,Master's & above,m,other,1,34,3.0,6,0,52.0,0
7354,Technology,Chandigarh,Bachelor's,f,other,1,31,4.0,1,0,81.0,0
71580,Analytics,Lucknow,Bachelor's,m,other,1,33,1.0,6,0,92.0,0
41518,Sales & Marketing,Kochi,Bachelor's,m,other,2,41,1.0,3,0,46.0,0
47177,Sales & Marketing,Bangalore,,m,sourcing,1,29,5.0,4,0,46.0,0
5881,Sales & Marketing,Bangalore,Bachelor's,m,other,1,52,5.0,23,0,51.0,1
49426,Sales & Marketing,Bangalore,Master's & above,m,other,1,36,5.0,2,1,91.0,1
17490,Sales & Marketing,Delhi,Bachelor's,m,other,1,39,5.0,8,0,50.0,0
42304,Finance,Delhi,Bachelor's,f,other,1,35,5.0,8,0,57.0,0
11145,Procurement,Surat,Bachelor's,f,other,1,38,3.0,7,0,69.0,0
34851,Sales & Marketing,Chandigarh,Master's & above,m,referred,1,31,5.0,9,0,50.0,0
273,Operations,Mumbai,Bachelor's,f,sourcing,1,33,4.0,2,0,64.0,0
14153,Technology,Delhi,Below Secondary,m,other,1,24,4.0,2,0,83.0,0
62561,Sales & Marketing,Kolkata,Master's & above,f,other,1,35,3.0,2,0,49.0,0
45897,R&D,Bangalore,Bachelor's,m,other,2,30,4.0,2,0,90.0,0
21459,Operations,Delhi,Bachelor's,f,other,2,28,3.0,6,0,62.0,0
35068,Technology,Indore,Bachelor's,f,other,1,25,,1,0,97.0,1
24186,Operations,Guwahati,Bachelor's,f,sourcing,1,27,5.0,2,0,54.0,1
67845,Sales & Marketing,Bangalore,Master's & above,m,other,1,52,4.0,19,0,52.0,0
55725,Technology,Kolkata,Below Secondary,f,sourcing,1,24,3.0,2,0,83.0,0
22677,Procurement,Patna,Bachelor's,f,other,1,30,3.0,2,0,66.0,0
76068,Procurement,Bangalore,Bachelor's,f,sourcing,1,28,3.0,5,0,78.0,0
69304,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,1,35,5.0,4,0,50.0,0
37691,Procurement,Delhi,Bachelor's,m,sourcing,1,31,5.0,5,0,67.0,0
61174,Operations,Hyderabad,Master's & above,m,sourcing,1,50,4.0,9,0,65.0,0
24967,Analytics,Hyderabad,Master's & above,f,other,1,32,3.0,6,0,84.0,0
19300,Operations,Ahmedabad,Master's & above,m,sourcing,2,35,3.0,8,0,,0
72706,Sales & Marketing,Delhi,Master's & above,m,sourcing,2,57,1.0,5,0,53.0,0
51590,Sales & Marketing,Bhubaneswar,Master's & above,m,other,1,37,3.0,9,0,44.0,0
20921,Sales & Marketing,Patna,Bachelor's,m,other,3,26,,1,0,,0
74445,Operations,Noida,Bachelor's,m,sourcing,1,38,3.0,3,0,63.0,0
67609,Procurement,Bangalore,Master's & above,m,other,2,59,4.0,10,0,68.0,0
22863,Sales & Marketing,Patna,Bachelor's,m,sourcing,1,33,3.0,3,0,48.0,0
9366,Operations,Pune,Bachelor's,m,other,2,43,3.0,10,0,57.0,0
36925,Operations,Coimbatore,Bachelor's,m,other,1,31,4.0,7,0,59.0,0
47632,R&D,Delhi,Bachelor's,m,sourcing,2,36,5.0,2,0,85.0,1
70803,Operations,Bangalore,Bachelor's,f,other,1,35,2.0,7,0,56.0,0
54522,Analytics,Mysore,Bachelor's,m,other,2,28,5.0,5,0,85.0,0
26778,Legal,Ahmedabad,Master's & above,m,sourcing,1,41,3.0,7,0,58.0,0
9130,Procurement,Delhi,Bachelor's,m,other,3,35,3.0,6,0,69.0,0
35956,Analytics,Hyderabad,Bachelor's,f,sourcing,1,27,3.0,2,0,82.0,0
33388,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,1,34,4.0,10,0,52.0,0
67376,Sales & Marketing,Delhi,Master's & above,m,sourcing,1,53,3.0,24,0,48.0,0
31499,Analytics,Hyderabad,Bachelor's,f,other,2,27,5.0,7,1,84.0,1
46131,Operations,Bangalore,Bachelor's,m,other,2,44,3.0,7,0,59.0,0
24436,Operations,Bangalore,Bachelor's,m,other,1,43,5.0,7,0,60.0,0
76234,Finance,Delhi,Bachelor's,f,other,1,37,5.0,2,0,,0
11353,Technology,Noida,Master's & above,m,sourcing,1,36,1.0,8,0,76.0,0
353,Sales & Marketing,Pune,Bachelor's,m,sourcing,4,34,3.0,2,0,48.0,0
70902,Operations,Patna,Bachelor's,m,other,1,39,3.0,10,0,64.0,0
44094,Finance,Delhi,Bachelor's,f,sourcing,3,33,5.0,9,1,63.0,0
4113,Technology,Delhi,Bachelor's,m,other,3,30,2.0,5,0,74.0,0
1742,Sales & Marketing,Delhi,Master's & above,m,other,2,50,3.0,7,0,47.0,0
34936,Analytics,Chennai,Bachelor's,m,sourcing,1,33,5.0,2,0,82.0,0
8483,Sales & Marketing,Nagpur,,m,other,1,30,3.0,5,0,49.0,0
53551,Sales & Marketing,Indore,Bachelor's,m,sourcing,2,27,3.0,4,0,50.0,0
66094,Sales & Marketing,Coimbatore,Bachelor's,m,other,1,28,1.0,5,0,51.0,0
29600,Operations,Amritsar,Bachelor's,f,sourcing,1,31,3.0,2,0,55.0,0
22282,Sales & Marketing,Shillong,Bachelor's,m,sourcing,1,30,1.0,3,0,46.0,0
70068,Operations,Kolkata,Master's & above,f,sourcing,1,35,3.0,2,0,,0
4947,Operations,Delhi,Master's & above,f,sourcing,2,36,4.0,8,0,62.0,0
70735,Finance,Delhi,Bachelor's,m,other,1,22,3.0,2,0,,0
27594,Sales & Marketing,Mumbai,Bachelor's,m,other,2,39,3.0,2,0,50.0,0
26030,Procurement,Bangalore,Bachelor's,m,other,1,57,2.0,26,0,67.0,0
73628,Procurement,Delhi,Master's & above,m,other,6,35,3.0,3,0,65.0,0
72700,Sales & Marketing,Chennai,Master's & above,m,other,2,36,3.0,7,0,50.0,0
3658,Operations,Bangalore,Bachelor's,m,other,1,46,3.0,9,0,56.0,0
58116,Sales & Marketing,Vadodara,Master's & above,m,sourcing,1,43,3.0,8,0,49.0,0
33666,R&D,Hyderabad,Master's & above,m,sourcing,2,32,5.0,4,0,83.0,1
4784,Procurement,Patna,Bachelor's,m,sourcing,1,30,3.0,3,0,72.0,0
6351,Technology,Indore,Bachelor's,m,other,1,33,1.0,5,0,83.0,0
52267,Analytics,Hyderabad,,m,other,1,27,3.0,4,0,85.0,1
14512,Technology,Bangalore,Bachelor's,m,other,2,31,3.0,2,0,82.0,0
66380,Sales & Marketing,Hyderabad,Bachelor's,m,sourcing,1,28,5.0,2,0,54.0,0
39187,Procurement,Kochi,Bachelor's,f,other,1,29,3.0,1,0,65.0,0
5701,Sales & Marketing,Ahmedabad,Master's & above,m,sourcing,1,31,3.0,7,0,48.0,0
6105,Analytics,Mumbai,Bachelor's,m,other,1,30,3.0,2,0,87.0,0
7626,Technology,Hyderabad,Bachelor's,m,sourcing,1,28,1.0,6,0,78.0,0
40015,Operations,Hyderabad,Master's & above,f,other,1,49,3.0,2,0,58.0,0
38552,Technology,Delhi,Bachelor's,f,sourcing,1,27,,1,0,75.0,0
662,Technology,Ahmedabad,Master's & above,m,sourcing,1,36,1.0,3,0,81.0,0
41099,Sales & Marketing,Noida,Bachelor's,m,other,1,35,5.0,7,0,49.0,0
61747,Sales & Marketing,Thiruvananthapuram,Bachelor's,m,other,2,36,3.0,5,0,52.0,0
75986,Operations,Delhi,Master's & above,m,other,1,56,4.0,16,0,62.0,0
39653,Procurement,Hubli,Master's & above,f,sourcing,1,34,4.0,9,0,65.0,0
26597,Sales & Marketing,Coimbatore,Bachelor's,m,sourcing,1,34,5.0,6,0,53.0,0
59557,Operations,Mumbai,Bachelor's,m,other,1,45,3.0,12,0,56.0,0
28802,Sales & Marketing,Delhi,Bachelor's,m,sourcing,2,32,5.0,3,0,53.0,0
52634,Sales & Marketing,Bhubaneswar,Bachelor's,m,other,1,48,4.0,19,0,99.0,1
57470,Analytics,Delhi,Bachelor's,m,other,1,39,3.0,11,0,82.0,0
29030,Procurement,Delhi,Bachelor's,f,other,1,58,4.0,25,0,65.0,0
402,Operations,Coimbatore,Bachelor's,f,other,1,35,3.0,5,0,57.0,1
17399,Technology,Chandigarh,Bachelor's,m,sourcing,1,32,3.0,6,0,82.0,0
63227,Technology,Delhi,Bachelor's,m,sourcing,1,60,3.0,29,0,79.0,0
45431,Operations,Jamshedpur,Bachelor's,f,sourcing,1,30,3.0,7,0,59.0,0
16298,Operations,Kochi,Bachelor's,m,other,1,40,4.0,4,0,56.0,0
10476,Sales & Marketing,Pondicherry,Bachelor's,m,sourcing,1,33,4.0,6,0,,1
63885,Analytics,Kochi,Master's & above,m,sourcing,1,37,1.0,6,0,84.0,0
78018,Technology,Delhi,Master's & above,m,other,1,37,4.0,10,0,83.0,0
27210,Finance,Bangalore,Bachelor's,m,sourcing,1,30,5.0,4,0,55.0,0
30414,Sales & Marketing,Delhi,Bachelor's,f,sourcing,1,42,5.0,11,0,51.0,0
47039,Sales & Marketing,Shillong,Bachelor's,m,sourcing,1,26,3.0,2,0,44.0,0
17565,Operations,Kochi,Bachelor's,f,other,1,41,5.0,4,0,58.0,0
60722,Analytics,Jaipur,Bachelor's,m,other,1,27,5.0,4,0,85.0,0
55904,Sales & Marketing,Delhi,Bachelor's,m,sourcing,4,50,5.0,20,0,51.0,0
3020,Operations,Delhi,Bachelor's,f,other,1,40,5.0,6,0,62.0,0
2734,Technology,Delhi,Master's & above,m,sourcing,2,42,3.0,3,0,75.0,0
19111,Analytics,Delhi,Bachelor's,m,sourcing,1,40,5.0,8,0,83.0,0
4438,Analytics,Nagpur,Master's & above,m,other,1,34,4.0,8,0,83.0,0
74076,Procurement,Lucknow,Master's & above,m,sourcing,2,35,4.0,5,0,71.0,0
60693,Procurement,Indore,Bachelor's,f,sourcing,1,34,3.0,6,0,71.0,0
59704,Procurement,Noida,Bachelor's,m,other,1,35,1.0,5,0,68.0,0
69140,HR,Delhi,Bachelor's,f,sourcing,1,50,4.0,12,0,47.0,0
64456,Sales & Marketing,Delhi,Master's & above,f,sourcing,1,44,3.0,11,0,51.0,0
74948,Procurement,Chandigarh,Bachelor's,f,sourcing,1,43,5.0,13,0,67.0,0
8904,Procurement,Bhubaneswar,Master's & above,f,sourcing,1,36,3.0,10,0,68.0,0
14193,Operations,Lucknow,Bachelor's,f,other,1,33,3.0,7,0,62.0,0
51930,Operations,Nagpur,Bachelor's,f,sourcing,1,33,3.0,4,0,59.0,0
26210,Operations,Coimbatore,Bachelor's,m,sourcing,1,38,3.0,7,0,87.0,1
7303,Procurement,Chandigarh,Master's & above,f,other,1,45,3.0,16,0,71.0,0
40804,Operations,Delhi,Bachelor's,f,sourcing,2,34,3.0,7,0,60.0,0
5042,Technology,Patna,Below Secondary,m,other,1,26,,1,0,79.0,1
24700,Operations,Delhi,Bachelor's,f,other,1,39,5.0,5,0,60.0,0
71809,Sales & Marketing,Indore,Master's & above,m,sourcing,1,30,1.0,6,0,51.0,0
37825,HR,Hyderabad,Master's & above,f,sourcing,1,38,5.0,3,0,49.0,0
62605,HR,Bangalore,Bachelor's,m,other,1,31,3.0,2,0,52.0,0
68284,Procurement,Hyderabad,Bachelor's,m,other,3,29,4.0,3,0,68.0,0
66237,Sales & Marketing,Lucknow,,m,other,1,28,5.0,5,1,59.0,1
21969,Analytics,Jamshedpur,Bachelor's,m,sourcing,1,33,2.0,4,0,83.0,0
28888,Operations,Bangalore,Bachelor's,f,other,1,24,5.0,2,0,55.0,0
3717,Procurement,Delhi,Bachelor's,m,other,3,31,4.0,2,0,65.0,0
65761,Sales & Marketing,Nagpur,Bachelor's,m,other,1,23,,1,0,51.0,0
15320,Analytics,Nagpur,Bachelor's,f,other,1,30,4.0,2,0,82.0,0
76741,Sales & Marketing,Surat,Bachelor's,m,other,1,26,3.0,3,0,52.0,0
64527,Procurement,Hyderabad,Master's & above,f,other,1,33,4.0,9,0,68.0,0
76086,Analytics,Delhi,Master's & above,m,sourcing,1,46,5.0,6,0,88.0,0
37004,Procurement,Patna,Bachelor's,m,sourcing,4,25,3.0,2,0,73.0,0
47397,Technology,Delhi,Bachelor's,f,sourcing,1,36,1.0,2,0,76.0,0
37347,Analytics,Indore,Bachelor's,m,other,1,29,4.0,3,0,83.0,0
31494,Sales & Marketing,Kolkata,Master's & above,m,sourcing,1,35,5.0,4,0,43.0,1
72948,Sales & Marketing,Gurgaon,Bachelor's,m,other,1,27,4.0,1,0,,0
47865,Sales & Marketing,Delhi,,f,sourcing,1,20,1.0,2,0,55.0,0
44074,Operations,Visakhapatnam,Bachelor's,f,other,1,35,5.0,10,0,62.0,0
41571,Technology,Indore,Master's & above,f,other,1,32,3.0,3,0,72.0,0
56041,Sales & Marketing,Nagpur,Bachelor's,m,other,2,27,,1,0,50.0,0
74716,Technology,Lucknow,Bachelor's,m,other,1,36,5.0,2,0,82.0,1
3679,R&D,Delhi,Master's & above,m,sourcing,1,35,1.0,8,0,83.0,0
9019,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,59,4.0,7,0,49.0,0
26697,Finance,Jamshedpur,Bachelor's,m,other,2,40,3.0,10,0,62.0,0
12127,Sales & Marketing,Bhubaneswar,Bachelor's,m,other,1,39,4.0,5,0,52.0,0
14905,HR,Jaipur,Bachelor's,f,sourcing,1,28,4.0,6,0,50.0,0
25723,R&D,Hyderabad,Master's & above,m,other,1,30,4.0,5,0,82.0,0
7748,Technology,Indore,Bachelor's,f,sourcing,1,30,4.0,6,0,81.0,0
54950,Finance,Hyderabad,Bachelor's,m,other,1,33,3.0,3,0,,0
35103,Sales & Marketing,Bangalore,Master's & above,f,other,1,37,3.0,4,0,46.0,0
17230,HR,Noida,Bachelor's,m,other,1,29,4.0,3,0,,0
21916,Sales & Marketing,Delhi,Master's & above,m,other,1,57,1.0,19,0,49.0,0
76565,Operations,Delhi,Bachelor's,m,other,1,27,2.0,2,0,54.0,0
19573,Operations,Kochi,Bachelor's,f,sourcing,1,39,5.0,10,0,60.0,0
1526,Procurement,Kochi,Bachelor's,m,other,3,30,3.0,7,1,68.0,1
24592,Legal,Hyderabad,Bachelor's,m,sourcing,1,35,2.0,4,1,59.0,0
17767,Procurement,Delhi,Bachelor's,f,sourcing,1,27,3.0,4,0,71.0,0
45930,Technology,Raipur,Bachelor's,m,sourcing,1,29,3.0,4,0,80.0,0
18709,Operations,Kochi,Master's & above,m,other,3,35,5.0,7,0,59.0,0
63709,Analytics,Lucknow,Bachelor's,m,other,1,30,1.0,3,0,87.0,0
77310,Technology,Delhi,Bachelor's,m,other,1,30,4.0,2,0,80.0,0
68595,Sales & Marketing,Pune,Bachelor's,m,sourcing,2,28,3.0,7,0,51.0,0
26320,Sales & Marketing,Delhi,,f,sourcing,3,25,,1,0,50.0,0
55840,Analytics,Indore,Bachelor's,m,sourcing,2,45,5.0,7,0,83.0,0
75957,Operations,Delhi,Bachelor's,f,referred,1,31,5.0,3,0,64.0,0
17237,Procurement,Delhi,Bachelor's,f,other,1,30,4.0,5,0,79.0,1
29259,Technology,Delhi,Bachelor's,f,referred,1,34,4.0,6,0,79.0,0
41346,Sales & Marketing,Delhi,Bachelor's,m,sourcing,1,30,5.0,3,0,48.0,0
26304,Sales & Marketing,Delhi,Bachelor's,f,sourcing,1,48,3.0,3,0,,0
12521,Operations,Kochi,Bachelor's,m,sourcing,2,40,4.0,11,0,58.0,0
49941,Operations,Hyderabad,Bachelor's,m,other,1,44,3.0,17,0,59.0,0
42147,Operations,Pune,Master's & above,m,sourcing,1,48,4.0,5,0,59.0,0
11569,Sales & Marketing,Delhi,Master's & above,m,other,2,52,5.0,9,0,52.0,0
43799,Sales & Marketing,Visakhapatnam,Bachelor's,m,other,1,32,2.0,9,0,51.0,1
43534,Procurement,Bhubaneswar,Bachelor's,f,sourcing,1,30,3.0,7,0,68.0,0
43538,Sales & Marketing,Bangalore,Bachelor's,m,sourcing,2,34,1.0,3,0,55.0,0
60874,Analytics,Ahmedabad,Bachelor's,m,other,1,32,4.0,7,0,82.0,0
65760,Analytics,Ahmedabad,Bachelor's,m,other,1,42,3.0,8,0,82.0,0
59163,Analytics,Ahmedabad,Master's & above,m,sourcing,1,38,4.0,5,0,86.0,0
47676,Operations,Coimbatore,Master's & above,f,sourcing,1,36,3.0,7,0,63.0,0
17404,Sales & Marketing,Hyderabad,Master's & above,m,sourcing,1,34,4.0,4,0,47.0,0
55493,Procurement,Vadodara,Bachelor's,m,other,3,30,3.0,5,0,70.0,0
39009,Procurement,Pune,Bachelor's,m,other,1,36,5.0,3,0,70.0,1
50389,Operations,Chandigarh,Master's & above,f,sourcing,1,32,3.0,4,0,67.0,0
70403,Technology,Chandigarh,Master's & above,f,sourcing,1,48,3.0,21,0,77.0,0
49958,Finance,Patna,Bachelor's,m,sourcing,2,27,3.0,2,0,,1
2380,Operations,Delhi,Bachelor's,f,other,1,39,4.0,11,0,63.0,0
61534,Sales & Marketing,Mumbai,Master's & above,m,other,1,36,5.0,5,0,49.0,0
71488,Technology,Hyderabad,Bachelor's,m,referred,3,28,3.0,3,0,80.0,0
17289,Sales & Marketing,Coimbatore,,m,other,1,38,1.0,4,0,49.0,0
7396,Operations,Guwahati,Bachelor's,f,other,2,34,1.0,9,0,95.0,1
20863,Operations,Delhi,Bachelor's,f,other,1,28,5.0,4,0,,0
60916,Technology,Vadodara,Master's & above,f,other,1,31,2.0,7,0,80.0,0
